#title = mean sea level anomaly Persian Gulf (Annual signals retained) 
#institution = NOAA/Laboratory for Satellite Altimetry 
#references = NOAA Sea Level Rise (http://www.star.nesdis.noaa.gov/sod/lsa/SeaLevelRise/) and Radar Altimeter Database System (http://www.deos.tudelft.nl/altim/rads/) 
#comment = Data use policy: In publications, presentations, or on web pages based on LSA data the following acknowledgment should be included: 'Altimetry data are provided by NOAA Laboratory for Satellite Altimetry.' 
#trend = 3.81 mm/year (no glacial isostatic adjustment correction) 
year,TOPEX/Poseidon,Jason-1,Jason-2,Jason-3
2010.1834,,-41.86000,,
2010.1948,,,30.72000,
2010.2136,,-0.36000,,
2010.2245,,,-39.28000,
2010.2386,,8.84000,,
2010.2510,,,-40.78000,
2010.2658,,-9.76000,,
2010.2794,,,28.12000,
2010.2946,,-51.06000,,
2010.3064,,,-18.88000,
2010.3175,,16.84000,,
2010.3335,,,-57.88000,
2010.3454,,-7.06000,,
2010.3601,,,18.22000,
2010.3735,,50.34000,,
2010.3864,,,51.12000,
2010.3986,,38.54000,,
2010.4136,,,69.82000,
2010.4201,,52.34000,,
2010.4406,,,134.92000,
2010.4558,,57.54000,,
2010.4691,,,46.52000,
2010.4830,,18.74000,,
2010.4953,,,13.82000,
2010.5101,,81.04000,,
2010.5229,,,17.42000,
2010.5378,,39.84000,,
2010.5502,,,78.42000,
2010.5558,,85.74000,,
2010.5771,,,62.72000,
2010.5914,,51.94000,,
2010.6035,,,85.92000,
2010.6170,,89.14000,,
2010.6318,,,108.52000,
2010.6457,,106.74000,,
2010.6582,,,99.22000,
2010.6725,,57.64000,,
2010.6852,,,111.12000,
2010.7000,,65.74000,,
2010.7134,,,128.72000,
2010.7272,,102.64000,,
2010.7406,,,124.62000,
2010.7543,,143.44000,,
2010.7669,,,128.72000,
2010.7811,,97.14000,,
2010.7951,,,94.92000,
2010.8057,,40.64000,,
2010.8213,,,74.42000,
2010.8355,,127.74000,,
2010.8516,,,123.32000,
2010.8631,,176.14000,,
2010.8754,,,240.22000,
2010.8901,,162.74000,,
2010.9023,,,132.12000,
2010.9172,,131.24000,,
2010.9307,,,115.12000,
2010.9460,,89.44000,,
2010.9571,,,76.82000,
2010.9711,,34.34000,,
2010.9838,,,124.62000,
2010.9989,,134.84000,,
2011.0111,,,119.22000,
2011.0264,,53.14000,,
2011.0380,,,50.32000,
2011.0530,,57.94000,,
2011.0663,,,60.92000,
2011.0801,,121.54000,,
2011.0927,,,23.42000,
2011.1070,,-15.76000,,
2011.1200,,,-37.68000,
2011.1346,,33.34000,,
2011.1472,,,12.72000,
2011.1628,,32.74000,,
2011.1735,,,2.12000,
2011.1884,,29.14000,,
2011.2014,,,-9.88000,
2011.2157,,8.84000,,
2011.2292,,,-4.38000,
2011.2428,,-20.76000,,
2011.2565,,,-36.28000,
2011.2647,,-34.66000,,
2011.2836,,,-28.68000,
2011.2963,,-10.36000,,
2011.3095,,,31.72000,
2011.3246,,54.64000,,
2011.3371,,,21.72000,
2011.3466,,42.74000,,
2011.3640,,,11.72000,
2011.3803,,-36.66000,,
2011.3912,,,33.82000,
2011.4056,,73.84000,,
2011.4182,,,57.92000,
2011.4357,,50.34000,,
2011.4456,,,19.12000,
2011.4604,,2.14000,,
2011.4713,,,7.12000,
2011.4879,,-16.46000,,
2011.4996,,,-31.68000,
2011.5147,,42.84000,,
2011.5269,,,64.02000,
2011.5427,,2.54000,,
2011.5543,,,13.52000,
2011.5685,,26.74000,,
2011.5813,,,43.12000,
2011.5974,,23.54000,,
2011.6082,,,75.12000,
2011.6218,,127.14000,,
2011.6346,,,98.42000,
2011.6493,,129.94000,,
2011.6629,,,94.22000,
2011.6785,,57.74000,,
